provinsi,jenis,daerah,tahun,periode,gk,Cluster
28,2,1,2014,1,0.0,0
28,2,2,2015,0,-0.26886085270171894,0
28,2,2,2015,1,-0.19171530944518142,0
28,2,2,2016,0,-0.1431748724424874,0
28,2,2,2016,1,-0.11101425647188609,0
28,2,0,2015,0,-0.41048865641923976,0
28,2,0,2015,1,-0.31806472720590945,0
28,2,0,2016,0,-0.25912828896617346,0
28,2,0,2016,1,-0.23494824643590362,0
28,2,1,2015,0,-0.35756824367851064,0
28,2,1,2015,1,-0.2708511652062084,0
28,2,1,2016,0,-0.21451050670533725,0
28,2,1,2016,1,-0.18385067653909207,0
28,2,2,2017,0,-0.04676387707938699,0
28,2,2,2017,1,-0.00045207479045782616,0
28,2,2,2018,0,0.06856474878754996,0
28,2,2,2018,1,0.1534332198527698,0
28,2,0,2017,0,-0.1898216140525604,0
28,2,0,2017,1,-0.10380661992650198,0
28,2,0,2018,0,-0.02568202326969782,0
28,2,0,2018,1,0.015109721361148971,0
28,2,1,2017,0,-0.13167743613014543,0
28,2,1,2017,1,-0.06148832492813416,0
28,2,1,2018,0,0.017009857894561223,0
28,2,1,2018,1,0.0762168240475288,0
28,2,2,2019,0,0.2260377588514916,0
28,2,2,2019,1,0.32763387255153054,0
28,2,2,2020,0,0.3829697130889701,0
28,2,2,2020,1,0.46092039894441106,0
28,2,0,2019,0,0.11799406321943348,0
28,2,0,2019,1,0.17493374781388882,0
28,2,0,2020,0,0.23084284988174766,0
28,2,0,2020,1,0.3020045733432344,0
28,2,1,2019,0,0.16731387825786612,0
28,2,1,2019,1,0.24251419699545276,0
28,2,1,2020,0,0.2986100921462572,0
28,2,1,2020,1,0.3744029958366369,0
28,2,2,2021,0,0.5532927990314115,0
28,2,2,2021,1,0.6431273896466682,0
28,2,2,2022,0,0.7424562217881948,0
28,2,2,2022,1,0.9005540225088855,1
28,2,0,2021,0,0.3505643337683021,0
28,2,0,2021,1,0.4158452956873977,0
28,2,0,2022,0,0.5121339093754648,0
28,2,0,2022,1,0.6525443374834434,0
28,2,1,2021,0,0.44177732851288154,0
28,2,1,2021,1,0.5188391369391331,0
28,2,1,2022,0,0.6173885910449212,0
28,2,1,2022,1,0.7668037339790366,0
30,0,2,2015,0,-0.7308516759525457,2
30,0,2,2015,1,-0.6665304440113431,2
30,0,2,2016,0,-0.6352458231883489,2
30,0,2,2016,1,-0.6094812600234369,2
30,0,0,2015,0,-0.6949229926190761,2
30,0,0,2015,1,-0.6384277467392154,2
30,0,0,2016,0,-0.5903639541550723,2
30,0,0,2016,1,-0.5680196367503024,2
30,0,1,2015,0,-0.7052739058705795,2
30,0,1,2015,1,-0.646524260713789,2
30,0,1,2016,0,-0.6008630136447739,2
30,0,1,2016,1,-0.5796136901745128,2
30,0,2,2017,0,-0.5950015755247564,2
30,0,2,2017,1,-0.550351587559964,2
30,0,2,2018,0,-0.5372374249090239,2
30,0,2,2018,1,-0.46035596842492676,0
30,0,0,2017,0,-0.5574626069934797,2
30,0,0,2017,1,-0.49047474276470876,0
30,0,0,2018,0,-0.47166661165432305,0
30,0,0,2018,1,-0.40940654476631344,0
30,0,1,2017,0,-0.568657309688634,2
30,0,1,2017,1,-0.5123552980325102,2
30,0,1,2018,0,-0.4960656529714947,0
30,0,1,2018,1,-0.42633386276566054,0
30,0,2,2019,0,-0.39490753684525925,0
30,0,2,2019,1,-0.312712139208399,0
30,0,2,2020,0,-0.25650030352335246,0
30,0,2,2020,1,-0.18743839195980605,0
30,0,0,2019,0,-0.36210280679553514,0
30,0,0,2019,1,-0.26633592551155755,0
30,0,0,2020,0,-0.21094855584778818,0
30,0,0,2020,1,-0.17709391984909392,0
30,0,1,2019,0,-0.3745084439594403,0
30,0,1,2019,1,-0.28351444800176256,0
30,0,1,2020,0,-0.22797249095900374,0
30,0,1,2020,1,-0.18048195990527985,0
30,0,2,2021,0,-0.1461957674735733,0
30,0,2,2021,1,-0.06695685345988671,0
30,0,2,2022,0,-0.013553355159815535,0
30,0,2,2022,1,0.1339745335224701,0
30,0,0,2021,0,-0.12459218125979467,0
30,0,0,2021,1,-0.03940809429580464,0
30,0,0,2022,0,0.00912590156609818,0
30,0,0,2022,1,0.14957497651882426,0
30,0,1,2021,0,-0.13207034571841034,0
30,0,1,2021,1,-0.04899251179315187,0
30,0,1,2022,0,0.0014287383205807437,0
30,0,1,2022,1,0.14402271315678575,0
30,1,2,2015,0,-1.446939062276525,2
30,1,2,2015,1,-1.4305656823852235,2
30,1,2,2016,0,-1.4129169566172588,2
30,1,2,2016,1,-1.4099669141348765,2
30,1,0,2015,0,-1.5927922543530915,2
30,1,0,2015,1,-1.573707154188683,2
30,1,0,2016,0,-1.5728762470266144,2
30,1,0,2016,1,-1.5628989199410024,2
30,1,1,2015,0,-1.5507702518311202,2
30,1,1,2015,1,-1.5324645297024502,2
30,1,1,2016,0,-1.5280652305420415,2
30,1,1,2016,1,-1.5179268749366486,2
30,1,2,2017,0,-1.4016256368102362,2
30,1,2,2017,1,-1.3767370687929312,2
30,1,2,2018,0,-1.3729947659932278,2
30,1,2,2018,1,-1.3659223934044595,2
30,1,0,2017,0,-1.5556784011140359,2
30,1,0,2017,1,-1.5211732098954276,2
30,1,0,2018,0,-1.519324602488345,2
30,1,0,2018,1,-1.4985712468590084,2
30,1,1,2017,0,-1.5066742019743733,2
30,1,1,2017,1,-1.4686199421797985,2
30,1,1,2018,0,-1.463267354182288,2
30,1,1,2018,1,-1.4485557886151232,2
30,1,2,2019,0,-1.3501931275922807,2
30,1,2,2019,1,-1.307707362933341,2
30,1,2,2020,0,-1.300609225781408,2
30,1,2,2020,1,-1.255179859780877,2
30,1,0,2019,0,-1.484001386389251,2
30,1,0,2019,1,-1.458236823224339,2
30,1,0,2020,0,-1.449509077452225,2
30,1,0,2020,1,-1.4182759857555605,2
30,1,1,2019,0,-1.4316284706157762,2
30,1,1,2019,1,-1.3998285585294836,2
30,1,1,2020,0,-1.3911008127573696,2
30,1,1,2020,1,-1.3607501573491034,2
30,1,2,2021,0,-1.2297953239226473,2
30,1,2,2021,1,-1.2050162552987933,2
30,1,2,2022,0,-1.1932933790587585,2
30,1,2,2022,1,-1.1428399232410698,2
30,1,0,2021,0,-1.4082986586699484,2
30,1,0,2021,1,-1.3902827878768838,2
30,1,0,2022,0,-1.3815679243863523,2
30,1,0,2022,1,-1.3484282550154842,2
30,1,1,2021,0,-1.3443638951762196,2
30,1,1,2021,1,-1.32338509961919,2
30,1,1,2022,0,-1.3133047142809182,2
30,1,1,2022,1,-1.2734404939240083,2
30,2,2,2013,0,-0.5667829377183866,2
30,2,2,2013,1,-0.41104259452728537,0
30,2,2,2014,0,-0.39924242459775566,0
30,2,2,2014,1,-0.32134326786864453,0
30,2,0,2013,0,-0.6688879015409326,2
30,2,0,2013,1,-0.528168298674975,2
30,2,0,2014,0,-0.5003747761608262,0
30,2,0,2014,1,-0.41969948775069577,0
30,2,1,2013,0,0.0,0
30,2,1,2013,1,0.0,0
30,2,1,2014,0,0.0,0
30,2,1,2014,1,0.0,0
30,2,2,2015,0,-0.22029465113585997,0
30,2,2,2015,1,-0.13960648044414709,0
30,2,2,2016,0,-0.09067313385318812,0
30,2,2,2016,1,-0.06195208706510257,0
30,2,0,2015,0,-0.3302256010197479,0
30,2,0,2015,1,-0.25463881383468756,0
30,2,0,2016,0,-0.2057505552292672,0
30,2,0,2016,1,-0.17343535187967643,0
30,2,1,2015,0,-0.29855451174927994,0
30,2,1,2015,1,-0.2214991444638196,0
30,2,1,2016,0,-0.17143859823439575,0
30,2,1,2016,1,-0.14005091915874182,0
30,2,2,2017,0,-0.03913112524178184,0
30,2,2,2017,1,0.030400989599524194,0
30,2,2,2018,0,0.04725745505016781,0
30,2,2,2018,1,0.13121772526382453,0
30,2,0,2017,0,-0.15565136215509598,0
30,2,0,2017,1,-0.054158306707716715,0
30,2,0,2018,0,-0.03350800933103981,0
30,2,0,2018,1,0.049518295467888836,0
30,2,1,2017,0,-0.11784186571058775,0
30,2,1,2017,1,-0.023485594259889078,0
30,2,1,2018,0,-0.0018433612013630696,0
30,2,1,2018,1,0.08260643571242696,0
30,2,2,2019,0,0.21238254037408827,0
30,2,2,2019,1,0.3370701438106795,0
30,2,2,2020,0,0.4003736755068681,0
30,2,2,2020,1,0.5148713942117367,0
30,2,0,2019,0,0.11138545276763358,0
30,2,0,2019,1,0.2329168972165231,0
30,2,0,2020,0,0.29703201265240636,0
30,2,0,2020,1,0.3621132992069739,0
30,2,1,2019,0,0.15135273137720318,0
30,2,1,2019,1,0.2741466394211734,0
30,2,1,2020,0,0.33841634223604616,0
30,2,1,2020,1,0.4162575286980363,0
30,2,2,2021,0,0.5814985545561988,0
30,2,2,2021,1,0.6855165371937395,0
30,2,2,2022,0,0.7506364705930544,0
30,2,2,2022,1,0.94862425623382,1
30,2,0,2021,0,0.4245988060226765,0
30,2,0,2021,1,0.5277923226389399,0
30,2,0,2022,0,0.5850476231321654,0
30,2,0,2022,1,0.7586363674557595,0
30,2,1,2021,0,0.48105540505778976,0
30,2,1,2021,1,0.5851120345400778,0
30,2,1,2022,0,0.6456136699920821,0
30,2,1,2022,1,0.8280718651851972,1
6,0,2,2015,0,-0.7208228197406038,2
6,0,2,2015,1,-0.6595031594081134,2
6,0,2,2016,0,-0.6097968759222071,2
6,0,2,2016,1,-0.5935394365651476,2
6,0,0,2015,0,-0.6178611841928245,2
6,0,0,2015,1,-0.5617781713236025,2
6,0,0,2016,0,-0.508503495839356,0
6,0,0,2016,1,-0.49827496426288587,0
6,0,1,2015,0,-0.6535901921617662,2
6,0,1,2015,1,-0.5956907775894178,2
6,0,1,2016,0,-0.5438589176424062,2
6,0,1,2016,1,-0.5290249704002082,2
6,0,2,2017,0,-0.533198829632924,2
6,0,2,2017,1,-0.45026914194586376,0
6,0,2,2018,0,-0.4252066631271957,0
6,0,2,2018,1,-0.372015722473235,0
6,0,0,2017,0,-0.4532127432874549,0
6,0,0,2017,1,-0.3975741691328276,0
6,0,0,2018,0,-0.3476102400152722,0
6,0,0,2018,1,-0.30929189344825697,0
6,0,1,2017,0,-0.4794732742932914,0
6,0,1,2017,1,-0.4159378615286186,0
6,0,1,2018,0,-0.3761380525796209,0
6,0,1,2018,1,-0.33356855309039524,0
6,0,2,2019,0,-0.30939495170091663,0
6,0,2,2019,1,-0.2722617750394873,0
6,0,2,2020,0,-0.158929902817831,0
6,0,2,2020,1,-0.142852815402926,0
6,0,0,2019,0,-0.2847382647520959,0
6,0,0,2019,1,-0.15971572199436082,0
6,0,0,2020,0,-0.07308237835234452,0
6,0,0,2020,1,-0.0352535584854626,0
6,0,1,2019,0,-0.294657621570587,0
6,0,1,2019,1,-0.20272321905739005,0
6,0,1,2020,0,-0.10713024857477561,0
6,0,1,2020,1,-0.08052833710700406,0
6,0,2,2021,0,-0.07369428672751117,0
6,0,2,2021,1,-0.035633585792145046,0
6,0,2,2022,0,0.02164103812345414,0
6,0,2,2022,1,0.11050945762002656,0
6,0,0,2021,0,0.04091937251159948,0
6,0,0,2021,1,0.07350510377442183,0
6,0,0,2022,0,0.13292462757349993,0
6,0,0,2022,1,0.25047544701341057,0
6,0,1,2021,0,-0.0051283430048893386,0
6,0,1,2021,1,0.03015622624945753,0
6,0,1,2022,0,0.08640670877925147,0
6,0,1,2022,1,0.19252450331473242,0
6,1,2,2015,0,-1.4982813955234033,2
6,1,2,2015,1,-1.486861252900556,2
6,1,2,2016,0,-1.473914559910188,2
6,1,2,2016,1,-1.47182763029383,2
6,1,0,2015,0,-1.5976488745096773,2
6,1,0,2015,1,-1.5808374970445722,2
6,1,0,2016,0,-1.575967994606404,2
6,1,0,2016,1,-1.5745445024915425,2
6,1,1,2015,0,-1.5631630067134428,2
6,1,1,2015,1,-1.5482260012185851,2
6,1,1,2016,0,-1.5403356037493308,2
6,1,1,2016,1,-1.5375530309275203,2
6,1,2,2017,0,-1.4591514652166933,2
6,1,2,2017,1,-1.4490710798784214,2
6,1,2,2018,0,-1.4402338347128567,2
6,1,2,2018,1,-1.434340190888883,2
6,1,0,2017,0,-1.5612693113208216,2
6,1,0,2017,1,-1.5570245995394025,2
6,1,0,2018,0,-1.5401681340887587,2
6,1,0,2018,1,-1.524348692305503,2
6,1,1,2017,0,-1.5242263106304696,2
6,1,1,2017,1,-1.517063762070624,2
6,1,1,2018,0,-1.5015341716229733,2
6,1,1,2018,1,-1.4872155156440736,2
6,1,2,2019,0,-1.4220376119776377,2
6,1,2,2019,1,-1.3685181731433245,2
6,1,2,2020,0,-1.365091486242391,2
6,1,2,2020,1,-1.3519322356059125,2
6,1,0,2019,0,-1.513701486577603,2
6,1,0,2019,1,-1.4883684798457033,2
6,1,0,2020,0,-1.4792156187813685,2
6,1,0,2020,1,-1.4713058978897404,2
6,1,1,2019,0,-1.4749709069999493,2
6,1,1,2019,1,-1.4378312891977287,2
6,1,1,2020,0,-1.4311325027748516,2
6,1,1,2020,1,-1.4200344171915658,2
6,1,2,2021,0,-1.3295041833708565,2
6,1,2,2021,1,-1.2950376389969955,2
6,1,2,2022,0,-1.2746321049703855,2
6,1,2,2022,1,-1.2129581818943775,2
6,1,0,2021,0,-1.4528133826781249,2
6,1,0,2021,1,-1.4197123601520043,2
6,1,0,2022,0,-1.4058252606061168,2
6,1,0,2022,1,-1.382437478393168,2
6,1,1,2021,0,-1.3989203576779206,2
6,1,1,2021,1,-1.3654264255635349,2
6,1,1,2022,0,-1.3482350207917475,2
6,1,1,2022,1,-1.3058587555262586,2
6,2,2,2013,0,-0.5106677191452085,2
6,2,2,2013,1,-0.42707459395665176,0
6,2,2,2014,0,-0.36889176918948946,0
6,2,2,2014,1,-0.34619318904120205,0
6,2,0,2013,0,-0.5415529892391466,2
6,2,0,2013,1,-0.4628358076295495,0
6,2,0,2014,0,-0.3991458074858873,0
6,2,0,2014,1,-0.37110108048088064,0
6,2,1,2013,0,0.0,0
6,2,1,2013,1,0.0,0
6,2,1,2014,0,0.0,0
6,2,1,2014,1,0.0,0
6,2,2,2015,0,-0.26161456931158744,0
6,2,2,2015,1,-0.1888747663562499,0
6,2,2,2016,0,-0.12622178987997534,0
6,2,2,2016,1,-0.10787742090655805,0
6,2,0,2015,0,-0.25802041275008225,0
6,2,0,2015,1,-0.1851260224157552,0
6,2,0,2016,0,-0.12698184449334024,0
6,2,0,2016,1,-0.11532982080200883,0
6,2,1,2015,0,-0.25926355292278924,0
6,2,1,2015,1,-0.18642713285558327,0
6,2,1,2016,0,-0.12670487543931744,0
6,2,1,2016,1,-0.10908835537530892,0
6,2,2,2017,0,-0.03486064889719769,0
6,2,2,2017,1,0.0581429829873431,0
6,2,2,2018,0,0.09204914811236718,0
6,2,2,2018,1,0.15114017373109265,0
6,2,0,2017,0,-0.056985967515065794,0
6,2,0,2017,1,0.002890877280189495,0
6,2,0,2018,0,0.06971127184838855,0
6,2,0,2018,1,0.12385550133945093,0
6,2,1,2017,0,-0.04620993897134139,0
6,2,1,2017,1,0.02448802235317691,0
6,2,1,2018,0,0.07981742174982524,0
6,2,1,2018,1,0.136712018358742,0
6,2,2,2019,0,0.22605708227386528,0
6,2,2,2019,1,0.31670969776960783,0
6,2,2,2020,0,0.4334682568921974,0
6,2,2,2020,1,0.46270459494358124,0
6,2,0,2019,0,0.15904989462272062,0
6,2,0,2019,1,0.3094054441123553,0
6,2,0,2020,0,0.4051916488187066,0
6,2,0,2020,1,0.45092374843642524,0
6,2,1,2019,0,0.18786111738188335,0
6,2,1,2019,1,0.31693513769730086,0
6,2,1,2020,0,0.4192268946027924,0
6,2,1,2020,1,0.45692689165384975,0
6,2,2,2021,0,0.5542911758540519,0
6,2,2,2021,1,0.6268184211632789,0
6,2,2,2022,0,0.7044985791054883,0
6,2,2,2022,1,0.8550409216780687,1
6,2,0,2021,0,0.5455956357858941,0
6,2,0,2021,1,0.6112759484340458,0
6,2,0,2022,0,0.6845890129198027,0
6,2,0,2022,1,0.8255276145726621,1
6,2,1,2021,0,0.5534409452696097,0
6,2,1,2021,1,0.6222194466383422,0
6,2,1,2022,0,0.6956613339399236,0
6,2,1,2022,1,0.8441553937408933,1
27,0,2,2015,0,-0.6404309415252873,2
27,0,2,2015,1,-0.5905121003932705,2
27,0,2,2016,0,-0.5694044820204164,2
27,0,2,2016,1,-0.5377398338907396,2
27,0,0,2015,0,-0.60566810467503,2
27,0,0,2015,1,-0.5318590723483485,2
27,0,0,2016,0,-0.4738437172417581,0
27,0,0,2016,1,-0.4523496304214304,0
27,0,1,2015,0,-0.6126631835743035,2
27,0,1,2015,1,-0.5436592422778782,2
27,0,1,2016,0,-0.49401092905909294,0
27,0,1,2016,1,-0.46984376881040557,0
27,0,2,2017,0,-0.4540565327311058,0
27,0,2,2017,1,-0.31295046141767446,0
27,0,2,2018,0,-0.3108635318013166,0
27,0,2,2018,1,-0.2867414595381678,0
27,0,0,2017,0,-0.4057995059232258,0
27,0,0,2017,1,-0.36173566177043515,0
27,0,0,2018,0,-0.35981620181464924,0
27,0,0,2018,1,-0.35094030980433705,0
27,0,1,2017,0,-0.415751068445673,0
27,0,1,2017,1,-0.3501416083462248,0
27,0,1,2018,0,-0.3485699699931652,0
27,0,1,2018,1,-0.33778105916785833,0
27,0,2,2019,0,-0.27507655356525396,0
27,0,2,2019,1,-0.24344411113953332,0
27,0,2,2020,0,-0.1728556492084659,0
27,0,2,2020,1,-0.16534527904589408,0
27,0,0,2019,0,-0.33092124422520053,0
27,0,0,2019,1,-0.26889305840567507,0
27,0,0,2020,0,-0.22520924155956693,0
27,0,0,2020,1,-0.21730596180873019,0
27,0,1,2019,0,-0.31810337405065686,0
27,0,1,2019,1,-0.2636886166463629,0
27,0,1,2020,0,-0.21416268510261094,0
27,0,1,2020,1,-0.20899044904725486,0
27,0,2,2021,0,-0.10907547309372646,0
27,0,2,2021,1,-0.02635190191198553,0
27,0,2,2022,0,0.08556936047639183,0
27,0,2,2022,1,0.19400596569671485,0
27,0,0,2021,0,-0.1659185405763134,0
27,0,0,2021,1,-0.04431624357872036,0
27,0,0,2022,0,0.06209140229236585,0
27,0,0,2022,1,0.15401936366477156,0
27,0,1,2021,0,-0.15559983302876615,0
27,0,1,2021,1,-0.040960409226490586,0
27,0,1,2022,0,0.0664520546080272,0
27,0,1,2022,1,0.16295322594220477,0
27,1,2,2015,0,-1.619142961330005,2
27,1,2,2015,1,-1.591285027407944,2
27,1,2,2016,0,-1.5857005583419495,2
27,1,2,2016,1,-1.5729664229976916,2
27,1,0,2015,0,-1.6145826336498157,2
27,1,0,2015,1,-1.582215901173895,2
27,1,0,2016,0,-1.5710147573379496,2
27,1,0,2016,1,-1.5577331250264375,2
27,1,1,2015,0,-1.61549727564217,2
27,1,1,2015,1,-1.5840387440178125,2
27,1,1,2016,0,-1.5733915382899126,2
27,1,1,2016,1,-1.5609859011260077,2
27,1,2,2017,0,-1.5596461438414322,2
27,1,2,2017,1,-1.5513241899391657,2
27,1,2,2018,0,-1.5344290776437748,2
27,1,2,2018,1,-1.5256884495900784,2
27,1,0,2017,0,-1.5456044569165552,2
27,1,0,2017,1,-1.5234082857499835,2
27,1,0,2018,0,-1.5035888955353751,2
27,1,0,2018,1,-1.4799434676907772,2
27,1,1,2017,0,-1.5485222936949816,2
27,1,1,2017,1,-1.5299653670754536,2
27,1,1,2018,0,-1.5109060314742102,2
27,1,1,2018,1,-1.4900045296066753,2
27,1,2,2019,0,-1.5220169993390784,2
27,1,2,2019,1,-1.477367011374286,2
27,1,2,2020,0,-1.4555637497959792,2
27,1,2,2020,1,-1.450359308036667,2
27,1,0,2019,0,-1.4712736921857843,2
27,1,0,2019,1,-1.4571482704306213,2
27,1,0,2020,0,-1.437335321356804,2
27,1,0,2020,1,-1.42865910471102,2
27,1,1,2019,0,-1.4832542140574685,2
27,1,1,2019,1,-1.4616763924068548,2
27,1,1,2020,0,-1.4416315622645532,2
27,1,1,2020,1,-1.4330777272938025,2
27,1,2,2021,0,-1.4297734220679026,2
27,1,2,2021,1,-1.4262243534919359,2
27,1,2,2022,0,-1.3937867684673118,2
27,1,2,2022,1,-1.3458968866845318,2
27,1,0,2021,0,-1.4089427727490713,2
27,1,0,2021,1,-1.3934131823014206,2
27,1,0,2022,0,-1.3659803636715806,2
27,1,0,2022,1,-1.3231403362691232,2
27,1,1,2021,0,-1.4131874845304904,2
27,1,1,2021,1,-1.4000733218795502,2
27,1,1,2022,0,-1.3715648327375753,2
27,1,1,2022,1,-1.327713546230895,2
27,2,2,2013,0,-0.5505577040652834,2
27,2,2,2013,1,-0.4697600339801196,0
27,2,2,2014,0,-0.4378055345148376,0
27,2,2,2014,1,-0.3732330980827771,0
27,2,0,2013,0,-0.5929339693307722,2
27,2,0,2013,1,-0.4866809108386755,0
27,2,0,2014,0,-0.4553189963261865,0
27,2,0,2014,1,-0.3684924184604333,0
27,2,1,2013,0,0.0,0
27,2,1,2013,1,0.0,0
27,2,1,2014,0,0.0,0
27,2,1,2014,1,0.0,0
27,2,2,2015,0,-0.30209069804366406,0
27,2,2,2015,1,-0.224307481848795,0
27,2,2,2016,0,-0.19761539440994627,0
27,2,2,2016,1,-0.1532166109360118,0
27,2,0,2015,0,-0.26276109237242606,0
27,2,0,2015,1,-0.15658532756982405,0
27,2,0,2016,0,-0.08736882862728818,0
27,2,0,2016,1,-0.05259310949544831,0
27,2,1,2015,0,-0.270670813264054,0
27,2,1,2015,1,-0.1702083403432712,0
27,2,1,2016,0,-0.1099128213965861,0
27,2,1,2016,1,-0.07334002398399364,0
27,2,2,2017,0,-0.05620658947932721,0
27,2,2,2017,1,0.09321499459557944,0
27,2,2,2018,0,0.11220347764811953,0
27,2,2,2018,1,0.14506617796496468,0
27,2,0,2017,0,0.006085683112638573,0
27,2,0,2017,1,0.07235213957279202,0
27,2,0,2018,0,0.09409098974318644,0
27,2,0,2018,1,0.12661230959809652,0
27,2,1,2017,0,-0.00678371618823493,0
27,2,1,2017,1,0.07738267053074108,0
27,2,1,2018,0,0.0980136444850443,0
27,2,1,2018,1,0.12971049831867718,0
27,2,2,2019,0,0.16039609304808727,0
27,2,2,2019,1,0.2366785234386002,0
27,2,2,2020,0,0.3290702469479743,0
27,2,2,2020,1,0.3417850588698584,0
27,2,0,2019,0,0.1552947095414347,0
27,2,0,2019,1,0.23145475825691433,0
27,2,0,2020,0,0.2949450830360485,0
27,2,0,2020,1,0.3115245794326693,0
27,2,1,2019,0,0.15613205784429435,0
27,2,1,2019,1,0.23212463689920204,0
27,2,1,2020,0,0.30169539858525546,0
27,2,1,2020,1,0.31542146961136225,0
27,2,2,2021,0,0.4186407507907906,0
27,2,2,2021,1,0.504906949407707,0
27,2,2,2022,0,0.6492722379614997,0
27,2,2,2022,1,0.8055922838238114,1
27,2,0,2021,0,0.382628332627035,0
27,2,0,2021,1,0.5197602200722786,0
27,2,0,2022,0,0.6536006845732049,0
27,2,0,2022,1,0.7883622322072766,1
27,2,1,2021,0,0.388702328393163,0
27,2,1,2021,1,0.5164559148463788,0
27,2,1,2022,0,0.6523768678228715,0
27,2,1,2022,1,0.7927293256637292,1
20,0,2,2015,0,-0.06501162894093586,0
20,0,2,2015,1,-0.05990380429349207,0
20,0,2,2016,0,-0.016889866089671628,0
20,0,2,2016,1,0.03523828633373641,0
20,0,0,2015,0,0.07158564381863589,0
20,0,0,2015,1,0.10534366270546172,0
20,0,0,2016,0,0.15349119011989087,0
20,0,0,2016,1,0.19093354153929912,0
20,0,1,2015,0,0.018446232291005064,0
20,0,1,2015,1,0.04105463646821527,0
20,0,1,2016,0,0.09185591388863033,0
20,0,1,2016,1,0.13189404504690347,0
20,0,2,2017,0,0.09809093817453902,0
20,0,2,2017,1,0.242520638136244,0
20,0,2,2018,0,0.2513256775978526,0
20,0,2,2018,1,0.3387448404163988,0
20,0,0,2017,0,0.24869769215503162,0
20,0,0,2017,1,0.27998875411881713,0
20,0,0,2018,0,0.30807212796857114,0
20,0,0,2018,1,0.3894108538801981,0
20,0,1,2017,0,0.18970328364817457,0
20,0,1,2017,1,0.2652836296924437,0
20,0,1,2018,0,0.28466502233324864,0
20,0,1,2018,1,0.3687927622074773,0
20,0,2,2019,0,0.49653346637911056,0
20,0,2,2019,1,0.613485259725437,0
20,0,2,2020,0,0.6651432088710854,0
20,0,2,2020,1,0.7710291223380821,0
20,0,0,2019,0,0.5449837274107274,0
20,0,0,2019,1,0.773766607174354,1
20,0,0,2020,0,0.805128521686843,1
20,0,0,2020,1,0.8373599902061478,1
20,0,1,2019,0,0.5243012243300944,0
20,0,1,2019,1,0.7122343891957531,0
20,0,1,2020,0,0.746359553107679,0
20,0,1,2020,1,0.8101268469408359,1
20,0,2,2021,0,0.8213086673544078,1
20,0,2,2021,1,0.8873947718724068,1
20,0,2,2022,0,1.0091001271226594,1
20,0,2,2022,1,1.2337091476535702,1
20,0,0,2021,0,0.8829052967409209,1
20,0,0,2021,1,0.9903370839978124,1
20,0,0,2022,0,1.0941811558339898,1
20,0,0,2022,1,1.2478667751126895,1
20,0,1,2021,0,0.856490178356095,1
20,0,1,2021,1,0.9438706943298937,1
20,0,1,2022,0,1.059122026507336,1
20,0,1,2022,1,1.2417670147833966,1
20,1,2,2015,0,-1.2712762706181555,2
20,1,2,2015,1,-1.2468707881601928,2
20,1,2,2016,0,-1.2380271018538367,2
20,1,2,2016,1,-1.2140982638144249,2
20,1,0,2015,0,-1.4154161192442554,2
20,1,0,2015,1,-1.408427481485773,2
20,1,0,2016,0,-1.3942569717450715,2
20,1,0,2016,1,-1.376814362482426,2
20,1,1,2015,0,-1.3593395475158245,2
20,1,1,2015,1,-1.3455748296449703,2
20,1,1,2016,0,-1.3382576937061355,2
20,1,1,2016,1,-1.311604253112034,2
20,1,2,2017,0,-1.1941500507839917,2
20,1,2,2017,1,-1.184578515568227,2
20,1,2,2018,0,-1.153609510644003,2
20,1,2,2018,1,-1.1341830300176594,2
20,1,0,2017,0,-1.3567180032137947,2
20,1,0,2017,1,-1.3379034309626179,2
20,1,0,2018,0,-1.3352496809566319,2
20,1,0,2018,1,-1.2995464375508552,2
20,1,1,2017,0,-1.290780044933994,2
20,1,1,2017,1,-1.2739300206241415,2
20,1,1,2018,0,-1.2595469532373296,2
20,1,1,2018,1,-1.2295634428541633,2
20,1,2,2019,0,-1.0596075019368218,2
20,1,2,2019,1,-1.0125292038937366,2
20,1,2,2020,0,-0.9845360060150596,2
20,1,2,2020,1,-0.9239892825775167,2
20,1,0,2019,0,-1.2413185247981542,2
20,1,0,2019,1,-1.1937378177733533,2
20,1,0,2020,0,-1.1640183941626272,2
20,1,0,2020,1,-1.1034523473027107,2
20,1,1,2019,0,-1.162169786755545,2
20,1,1,2019,1,-1.1143571986622596,2
20,1,1,2020,0,-1.085236801145118,2
20,1,1,2020,1,-1.029920284030052,2
20,1,2,2021,0,-0.8937352442811188,2
20,1,2,2021,1,-0.8519129171236756,2
20,1,2,2022,0,-0.8059424952966815,2
20,1,2,2022,1,-0.7512765334015297,2
20,1,0,2021,0,-1.057861952782399,2
20,1,0,2021,1,-1.0384161487336818,2
20,1,0,2022,0,-0.9821463427815141,2
20,1,0,2022,1,-0.8851298801840383,2
20,1,1,2021,0,-0.985817793032514,2
20,1,1,2021,1,-0.9561048105625793,2
20,1,1,2022,0,-0.9076416672493801,2
20,1,1,2022,1,-0.8253625347822339,2
20,2,2,2013,0,0.07154699697388853,0
20,2,2,2013,1,0.3488767548810004,0
20,2,2,2014,0,0.3792467337116403,0
20,2,2,2014,1,0.4240448679146309,0
20,2,0,2013,0,-0.11553593730732813,0
20,2,0,2013,1,0.2290586538825775,0
20,2,0,2014,0,0.26815637848533136,0
20,2,0,2014,1,0.3321942002317199,0
20,2,1,2013,0,0.0,0
